trial,common,reward_1_1,reward_1_2,reward_2_1,reward_2_2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow,Subject,Condition
97,0,0.587910816,0.259679014,0.72191663,0.738846688,2,1,0.963237069,2,1,1,2,1.087064327,1,1,0,16,story
98,1,0.605436163,0.251112214,0.684332089,0.716997494,1,2,0.778278187,1,1,1,2,1.35766245,1,1,0,16,story
99,1,0.607400554,0.290061061,0.731194252,0.704129864,2,1,1.608303045,1,1,1,2,1.347316792,1,0,0,16,story
100,1,0.629037769,0.312913332,0.744941188,0.680449643,2,1,0.933704738,2,2,2,1,0.816098255,2,0,0,16,story
101,0,0.624476534,0.305945349,0.73835043,0.723230029,1,2,0.726347089,2,1,2,1,1.005923342,1,1,0,16,story
102,1,0.671200519,0.272923433,0.737382417,0.704750124,1,2,0.860399163,1,1,2,1,0.623135508,1,1,0,16,story
103,1,0.64477646,0.307513552,0.7101037,0.703649925,1,2,0.795062797,1,1,2,1,0.822007734,1,1,0,16,story
104,0,0.631045699,0.345948324,0.745874645,0.709153941,2,1,1.315532168,1,2,1,2,0.79476898,2,1,0,16,story
105,1,0.655870079,0.346250445,0.73589998,0.700387823,2,1,1.592964314,2,2,1,2,1.086809083,1,1,0,16,story
106,0,0.683253211,0.266098884,0.747117604,0.690295929,1,2,1.653124988,1,2,1,2,1.626711331,1,1,0,16,story
107,1,0.708913664,0.287173327,0.698476638,0.739795468,1,2,0.812248203,2,2,1,2,0.667251387,1,0,0,16,story
108,1,0.693875987,0.303090658,0.672372953,0.731921975,1,2,1.133929726,1,1,1,2,0.916796875,2,1,0,16,story
109,0,0.700048661,0.297362288,0.655991684,0.715875193,1,2,0.728085277,1,2,1,2,1.496781729,1,1,0,16,story
110,1,0.71894566,0.267019784,0.676705965,0.684484786,2,1,0.644041385,1,1,1,2,1.464785859,1,1,0,16,story
111,1,0.721923966,0.2579591,0.643220882,0.679676652,1,2,0.834724718,1,1,1,2,0.711176511,1,1,0,16,story
112,0,0.747170057,0.269056999,0.670966491,0.714452409,2,1,1.324581116,1,2,2,1,1.157926553,2,0,0,16,story
113,1,0.719139622,0.267734346,0.639377493,0.706065155,1,2,1.029412695,1,1,1,2,1.004067928,1,1,0,16,story
114,1,0.700264503,0.268801266,0.644281239,0.665570991,2,1,0.887659011,1,1,2,1,1.026909378,1,1,0,16,story
115,1,0.707684342,0.256989208,0.59868123,0.633504335,2,1,1.518820684,1,1,2,1,1.826179026,1,1,0,16,story
116,0,0.713984031,0.267988953,0.598292914,0.638547591,1,2,0.972421021,1,2,1,2,1.029181258,2,1,0,16,story
117,1,0.715180351,0.254257159,0.584240551,0.649911113,2,1,0.872928706,2,2,2,1,0.96701781,1,1,0,16,story
118,0,0.701913481,0.270152395,0.58102641,0.672234953,2,1,1.015118143,2,1,2,1,1.294943613,1,1,0,16,story
119,1,0.722741438,0.261919509,0.568825306,0.66770926,2,1,1.509695796,1,1,1,2,0.881808295,1,1,0,16,story
120,1,0.692592484,0.263538805,0.602046367,0.678876682,1,2,1.108613285,1,1,1,2,0.681277135,1,1,0,16,story
121,0,0.702130019,0.27002205,0.586773418,0.68167514,1,2,1.236797164,1,2,1,2,1.179235637,1,0,0,16,story
122,1,0.692785694,0.3021758,0.625374803,0.636054046,2,1,0.959721817,1,1,2,1,0.686855129,2,1,0,16,story
123,1,0.714987475,0.270294109,0.633436963,0.63700008,1,2,1.144054494,1,1,2,1,0.949699509,1,0,0,16,story
124,1,0.704348225,0.25723185,0.605170916,0.643794897,1,2,0.980988411,1,1,1,2,1.052677844,1,1,0,16,story
125,1,0.708946477,0.278246973,0.634957866,0.695990943,1,2,1.620876586,1,1,1,2,0.750883634,1,0,0,16,story
126,0,0.705046018,0.279820813,0.666116816,0.730042578,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,16,story
127,0,0.681594215,0.284507589,0.658632735,0.701654673,2,1,0.827187946,2,1,1,2,1.537199136,1,1,0,16,story
128,0,0.699625521,0.311549708,0.689732635,0.72744486,2,1,1.993596004,1,2,1,2,0.99721251,1,1,0,16,story
129,1,0.731465465,0.29345717,0.713281426,0.735407546,2,1,1.340217581,2,2,2,1,1.294875508,1,1,0,16,story
130,0,0.747394574,0.2889498,0.716949506,0.734315914,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,16,story
131,0,0.745668587,0.285253327,0.703042344,0.721893544,1,2,0.730263437,2,1,2,1,0.992537059,1,1,0,16,story
132,0,0.706432841,0.259271903,0.714110121,0.696759895,2,1,1.043376968,2,1,2,1,1.177836166,1,1,0,16,story
133,0,0.702926015,0.258847016,0.721881093,0.707609991,2,1,1.032617857,1,2,2,1,1.189316408,1,0,0,16,story
134,1,0.701904064,0.277694127,0.714864718,0.712580872,2,1,0.673037313,2,2,1,2,1.083160936,1,1,0,16,story
135,1,0.719035736,0.293058422,0.699915727,0.729999627,2,1,0.780846294,1,1,1,2,1.323553812,1,0,0,16,story
136,1,0.744647251,0.303421852,0.707398795,0.722715598,1,2,1.84162564,2,2,2,1,0.675022006,2,0,0,16,story
137,1,0.731123708,0.315594718,0.71961445,0.734547597,2,1,0.656543506,2,2,1,2,0.667337573,2,1,0,16,story
138,1,0.693009537,0.331776469,0.692246763,0.722710184,2,1,1.197935931,1,1,2,1,0.791428813,2,0,0,16,story
139,1,0.682501214,0.366149418,0.69939163,0.715141885,2,1,0.894114236,2,2,1,2,0.706105689,2,0,0,16,story
140,1,0.677655424,0.380084669,0.711658533,0.707479882,2,1,0.681803292,2,2,1,2,0.750045278,2,1,0,16,story
141,1,0.721371688,0.309031696,0.707470727,0.726462161,2,1,1.025877253,1,1,2,1,0.922539407,2,0,0,16,story
142,0,0.735926771,0.303851233,0.697608342,0.719694364,2,1,1.061611977,1,2,2,1,0.614096806,2,1,0,16,story
143,1,0.715222993,0.270193415,0.685612471,0.68726192,1,2,0.528621801,2,2,2,1,0.628759308,2,0,0,16,story
144,1,0.672675443,0.270448692,0.656769854,0.675601197,1,2,0.763296556,2,2,2,1,0.668286224,2,0,0,16,story
145,1,0.649469735,0.270804105,0.639854621,0.680551422,2,1,1.011147551,1,1,2,1,0.916158314,1,1,0,16,story
146,1,0.658555799,0.253874768,0.661501816,0.658428691,2,1,0.779052054,2,2,2,1,0.830759852,2,0,0,16,story
147,0,0.667671903,0.284491403,0.670006625,0.648903066,2,1,0.691275336,1,2,1,2,0.832903959,2,1,0,16,story
148,0,0.650541999,0.254908711,0.67778786,0.642345776,1,2,0.668130426,1,2,1,2,0.706044816,1,1,0,16,story
149,1,0.67022558,0.25384133,0.693561086,0.612821805,2,1,0.781984796,2,2,2,1,0.918636317,1,1,0,16,story
0,1,0.697417408,0.502881363,0.36974087,0.324998031,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,17,abstract
1,1,0.695588056,0.474043483,0.382591682,0.338161226,1,2,0.782701407,1,1,1,2,1.152110191,2,1,0,17,abstract
2,1,0.692029256,0.495966502,0.339077978,0.329116555,2,1,0.908867143,1,1,2,1,1.039285836,2,0,0,17,abstract
3,1,0.716197296,0.446608708,0.303925865,0.313565343,2,1,0.658477874,1,1,2,1,0.724913565,2,1,0,17,abstract
4,1,0.746642116,0.462248016,0.318385006,0.289338726,1,2,1.302886002,1,1,2,1,0.683711744,2,1,0,17,abstract
5,1,0.734742308,0.434425069,0.313024313,0.325071327,1,2,0.640896794,1,1,2,1,0.679284305,2,0,0,17,abstract
6,0,0.720888188,0.428707278,0.33665755,0.284604927,1,2,0.785425614,1,2,2,1,1.755093197,2,0,0,17,abstract
7,1,0.683596492,0.406941503,0.369866678,0.308313769,1,2,0.692137499,1,1,2,1,0.690978204,2,0,0,17,abstract
8,1,0.694229944,0.435602784,0.344846073,0.256430476,1,2,0.673316665,1,1,2,1,0.680987838,1,0,0,17,abstract
9,1,0.695064196,0.409757536,0.356312721,0.258010768,1,2,0.618470906,1,1,2,1,0.668431173,1,1,0,17,abstract
10,1,0.706114881,0.415650449,0.357549428,0.282821688,1,2,0.755877913,1,1,1,2,0.845037227,1,1,0,17,abstract
11,1,0.662650644,0.452624009,0.387767117,0.266789455,2,1,0.832673125,1,1,1,2,0.930265125,1,1,0,17,abstract
12,1,0.68619732,0.414411331,0.398906914,0.271377524,2,1,0.722791155,1,1,2,1,0.700278176,1,0,0,17,abstract
13,1,0.687880877,0.449495265,0.403423315,0.258428458,1,2,0.960280521,1,1,2,1,0.65123522,1,0,0,17,abstract
14,0,0.689600557,0.440084291,0.376700128,0.269098588,2,1,0.756208796,2,1,2,1,1.327770005,2,1,0,17,abstract
15,0,0.64915614,0.470883057,0.414344252,0.271307195,2,1,0.652678688,2,1,2,1,1.08112441,2,1,0,17,abstract
16,0,0.630553684,0.460013375,0.398154788,0.265635209,1,2,1.061721669,1,2,1,2,1.173077845,1,0,0,17,abstract
17,1,0.618185266,0.432935588,0.435931029,0.286131277,1,2,0.689752612,1,1,1,2,1.047475332,2,1,0,17,abstract
18,1,0.635645208,0.478944385,0.465808062,0.251952972,1,2,0.935788274,1,1,2,1,0.719184293,2,0,0,17,abstract
19,0,0.629363155,0.473075159,0.473395189,0.250423276,1,2,0.964161009,2,1,2,1,1.081873869,2,0,0,17,abstract
20,1,0.625833879,0.475972804,0.452772019,0.252510577,1,2,0.781306456,2,2,1,2,1.269947508,1,0,0,17,abstract
21,0,0.650699694,0.484491454,0.465946456,0.287808368,2,1,0.754994354,2,1,1,2,1.181020535,2,1,0,17,abstract
22,1,0.679337277,0.472306387,0.455294543,0.279752491,1,2,1.100362012,1,1,2,1,0.842866601,2,0,0,17,abstract
23,0,0.682818431,0.471888087,0.47496585,0.299848381,1,2,0.794226851,1,2,1,2,1.529187737,2,0,0,17,abstract
24,1,0.671310685,0.482003528,0.460070113,0.305298024,2,1,0.583754144,1,1,2,1,0.920069238,1,1,0,17,abstract
25,0,0.678686288,0.455434711,0.488098623,0.260931118,2,1,0.677385195,1,2,2,1,1.294035343,2,0,0,17,abstract
26,0,0.69002954,0.458438387,0.480311609,0.29485028,1,2,0.73613344,1,2,2,1,1.048123235,1,1,0,17,abstract
27,1,0.68086834,0.469680138,0.504944195,0.26230162,1,2,0.707101953,1,1,1,2,1.189305559,2,0,0,17,abstract
28,1,0.678949519,0.496349348,0.526018442,0.277307343,2,1,0.649049827,1,1,1,2,0.920139453,1,1,0,17,abstract
29,1,0.689020991,0.446004345,0.513132325,0.270209373,1,2,0.850614619,1,1,2,1,0.774937116,1,0,0,17,abstract
30,0,0.733646759,0.467475595,0.472538233,0.285871098,1,2,0.435331879,1,2,1,2,1.123402956,1,0,0,17,abstract
31,1,0.738775604,0.460801514,0.479943842,0.289621305,1,2,0.595106915,1,1,2,1,0.844052716,1,1,0,17,abstract
32,1,0.644966469,0.474808925,0.482599578,0.308655574,1,2,0.675767848,1,1,1,2,0.942950467,1,0,0,17,abstract
33,1,0.637796797,0.460288622,0.467059676,0.3151327,1,2,0.71515313,1,1,2,1,0.659408745,1,1,0,17,abstract
34,1,0.643231998,0.472884176,0.489365354,0.315010384,2,1,0.821722958,1,1,2,1,0.712371666,1,1,0,17,abstract
35,0,0.679103931,0.474125737,0.49773961,0.303802165,1,2,0.929238123,1,2,2,1,1.109068023,2,0,0,17,abstract
36,1,0.672255904,0.529427825,0.523829641,0.336290425,2,1,0.72273209,1,1,2,1,0.527413688,1,0,0,17,abstract
37,1,0.672387835,0.520692447,0.548707106,0.334010334,1,2,0.700427345,1,1,1,2,0.865706243,1,1,0,17,abstract
38,1,0.654849028,0.558261196,0.566082538,0.36541359,2,1,0.83848105,1,1,1,2,0.888146596,2,1,0,17,abstract
39,1,0.659632904,0.584122339,0.54447405,0.354956074,1,2,0.687166725,1,1,1,2,0.717208037,1,1,0,17,abstract
40,1,0.656737071,0.58268878,0.509644073,0.351030418,1,2,0.654111006,1,1,1,2,1.041001122,2,1,0,17,abstract
41,1,0.658042373,0.593514634,0.518305708,0.403128469,2,1,0.677458122,1,1,2,1,0.973225024,1,1,0,17,abstract
42,1,0.651695558,0.547056404,0.502713081,0.406208183,2,1,0.672286348,1,1,2,1,0.812919009,2,1,0,17,abstract
43,1,0.677511765,0.51048396,0.520483937,0.399239021,1,2,0.696369361,1,1,2,1,0.619239952,2,0,0,17,abstract
44,1,0.677128674,0.51262461,0.528667227,0.383751165,1,2,0.624005205,1,1,2,1,0.469221133,2,1,0,17,abstract
45,1,0.698507994,0.536084411,0.556704399,0.406709793,1,2,0.62794084,1,1,2,1,0.600833776,2,0,0,17,abstract
46,0,0.708445588,0.541706322,0.575219032,0.33599962,1,2,0.587296517,1,2,1,2,1.032062167,2,0,0,17,abstract
47,0,0.747269119,0.513961667,0.569623357,0.336651102,1,2,0.744017669,1,2,2,1,0.997142898,2,1,0,17,abstract
48,1,0.727886052,0.534061051,0.562539039,0.367698266,1,2,0.554151297,1,1,2,1,0.584024154,1,1,0,17,abstract
49,1,0.731265298,0.591979406,0.535429001,0.395846614,1,2,0.646702007,1,1,1,2,0.801924845,1,0,0,17,abstract
50,1,0.720518481,0.60916141,0.552657374,0.36266026,1,2,0.843188142,1,1,2,1,0.75001665,1,1,0,17,abstract
51,1,0.732921301,0.609827904,0.582240872,0.377689533,1,2,0.659455153,1,1,1,2,0.380222137,2,1,0,17,abstract
52,1,0.742131249,0.590284319,0.577423805,0.387977062,1,2,0.649008844,1,1,2,1,0.943764414,2,1,0,17,abstract
53,1,0.727267056,0.579501915,0.611617386,0.384258403,2,1,0.665358003,1,1,1,2,0.563144193,2,1,0,17,abstract
54,1,0.722767116,0.563300873,0.627345936,0.40403459,1,2,0.580959722,1,1,1,2,0.639252326,1,1,0,17,abstract
55,1,0.748597974,0.564919867,0.601623107,0.425555118,1,2,0.595328106,1,1,1,2,0.855268372,1,1,0,17,abstract
56,0,0.748706697,0.562529697,0.616443704,0.414206537,1,2,0.588269878,1,2,2,1,1.049100514,2,1,0,17,abstract
57,1,0.712449023,0.567799433,0.611298665,0.405460351,1,2,0.591560925,1,1,2,1,0.723995049,2,0,0,17,abstract
58,1,0.700330866,0.561783519,0.653867803,0.427505961,1,2,0.637362257,1,1,2,1,0.672295991,1,0,0,17,abstract
59,1,0.696797902,0.550461512,0.640176477,0.436558644,2,1,0.683130138,1,1,1,2,0.822802697,1,0,0,17,abstract
60,1,0.737574533,0.561219224,0.574414377,0.447348009,2,1,0.660096426,1,1,1,2,0.697904741,2,1,0,17,abstract
61,1,0.743922722,0.521649265,0.557303921,0.45435904,2,1,0.631481405,1,1,1,2,0.395258313,2,1,0,17,abstract
62,1,0.739861288,0.51321809,0.531336528,0.47111306,2,1,0.441014743,1,1,1,2,0.669106499,2,1,0,17,abstract
63,1,0.743458094,0.474129071,0.575431285,0.491060819,1,2,0.711993773,1,1,1,2,0.613055038,2,0,0,17,abstract
64,1,0.734185438,0.445529093,0.598234642,0.504517858,2,1,0.722176099,1,1,2,1,0.773144985,2,1,0,17,abstract
65,1,0.717383923,0.399056959,0.620367826,0.499369322,2,1,0.64297581,1,1,2,1,0.569165775,2,0,0,17,abstract
66,0,0.683163438,0.436655235,0.612892715,0.478022596,2,1,0.634227309,1,2,1,2,0.797367524,2,1,0,17,abstract
67,1,0.675549939,0.41635928,0.606047416,0.483172784,1,2,0.681249109,1,1,2,1,0.503991837,2,0,0,17,abstract
68,0,0.701582814,0.433488565,0.621644043,0.451065225,1,2,0.771159991,2,1,2,1,0.891258339,2,1,0,17,abstract
69,0,0.737752266,0.404959916,0.596903245,0.434112199,2,1,0.686821981,2,1,1,2,0.916414763,2,0,0,17,abstract
70,0,0.74596069,0.446186518,0.578011978,0.41392013,2,1,0.822082469,1,2,2,1,1.19209094,2,0,0,17,abstract
71,1,0.728695419,0.396247282,0.558444063,0.366006826,2,1,0.897332959,1,1,2,1,1.03124159,1,0,0,17,abstract
72,1,0.737879786,0.386517397,0.566597013,0.384986644,2,1,0.630551739,1,1,1,2,0.780264085,2,0,0,17,abstract
73,1,0.742227666,0.392842179,0.601740279,0.40125752,2,1,0.817383514,1,1,2,1,0.718819056,1,1,0,17,abstract
74,1,0.744722692,0.361307378,0.611909492,0.380627311,2,1,0.584198033,1,1,1,2,0.577813324,2,0,0,17,abstract
75,0,0.713362601,0.401082268,0.580724854,0.415639648,2,1,0.954293594,2,1,2,1,1.23137316,2,0,0,17,abstract
76,0,0.700300715,0.391783401,0.622260956,0.425105137,1,2,0.931734811,2,1,1,2,1.687814629,2,0,0,17,abstract
77,1,0.720724358,0.378128135,0.649673818,0.408889583,1,2,1.274138989,1,1,1,2,0.590893133,1,0,0,17,abstract
78,0,0.700913251,0.401155817,0.624537646,0.41272924,2,1,0.733060872,2,1,1,2,0.685259178,1,1,0,17,abstract
79,1,0.715492024,0.41184977,0.640474856,0.430560583,1,2,0.803398448,2,2,1,2,0.939356261,1,0,0,17,abstract
80,0,0.724329197,0.405447963,0.674369255,0.419407654,2,1,0.781565316,1,2,1,2,1.035078684,2,1,0,17,abstract
81,0,0.685582888,0.40420486,0.709867313,0.435578629,1,2,0.935814491,2,1,2,1,1.357193247,1,1,0,17,abstract
82,0,0.666812607,0.434889252,0.70258909,0.501953616,1,2,1.449072851,1,2,1,2,0.985323637,2,1,0,17,abstract
83,1,0.6834206,0.443559944,0.714020067,0.497851685,2,1,0.650383905,2,2,2,1,0.837089113,2,1,0,17,abstract
84,1,0.689502488,0.471441925,0.725594529,0.478462267,1,2,0.792369629,2,2,2,1,0.821253153,2,0,0,17,abstract
85,0,0.659510404,0.485947907,0.722493506,0.486485898,2,1,1.040476471,2,1,2,1,0.735108849,1,1,0,17,abstract
86,0,0.675359023,0.517745894,0.705981775,0.480650527,2,1,0.870345833,2,1,1,2,0.890068006,1,0,0,17,abstract
87,0,0.624083427,0.504308338,0.688172414,0.469968714,2,1,0.72772878,2,1,1,2,0.725018134,1,1,0,17,abstract
88,1,0.668052316,0.510202274,0.719412251,0.495302409,1,2,0.687110072,2,2,1,2,0.92038204,2,1,0,17,abstract
89,1,0.643199959,0.482264471,0.72972031,0.489173344,2,1,0.717957496,2,2,2,1,0.974678437,2,0,0,17,abstract
90,1,0.618201714,0.436560865,0.724756771,0.461683207,2,1,0.76769627,2,2,1,2,0.767279201,2,1,0,17,abstract
91,0,0.608478021,0.465172605,0.748673127,0.514334036,2,1,0.769106891,2,1,1,2,0.70619067,1,1,0,17,abstract
92,1,0.601593027,0.474910802,0.741623536,0.535519076,1,2,0.827800893,2,2,2,1,0.733455641,2,0,0,17,abstract
93,0,0.574506444,0.481866411,0.748394883,0.54948685,2,1,0.836628649,2,1,2,1,0.616646833,1,0,0,17,abstract
94,0,0.526381547,0.510227335,0.71767815,0.557744305,1,2,0.703120814,2,1,2,1,0.605402548,1,1,0,17,abstract
95,0,0.546556584,0.529784677,0.717797648,0.577938031,1,2,1.143410809,1,2,2,1,0.863937919,2,1,0,17,abstract
96,1,0.568121576,0.552003032,0.738910776,0.605879872,2,1,0.864757894,1,1,1,2,0.763131416,1,0,0,17,abstract
97,1,0.549607658,0.550811183,0.735312609,0.576439438,1,2,0.996393439,1,1,2,1,0.762541372,1,1,0,17,abstract
98,1,0.565935006,0.548296333,0.713612046,0.580978909,1,2,0.694705908,1,1,1,2,0.688030094,1,0,0,17,abstract
99,0,0.553843098,0.547696669,0.708555624,0.610900468,2,1,0.56610285,2,1,1,2,0.621150815,1,1,0,17,abstract
100,1,0.533670562,0.591413845,0.687086202,0.632895242,1,2,0.61560627,1,1,1,2,0.683727113,2,1,0,17,abstract
101,0,0.541173846,0.612081252,0.689925152,0.646030299,1,2,0.629613334,1,2,2,1,0.835992499,2,1,0,17,abstract
102,1,0.542698369,0.612093222,0.713848738,0.655432696,1,2,0.745338789,1,1,1,2,0.612069321,2,0,0,17,abstract
103,1,0.562121841,0.618960552,0.743141788,0.700965799,2,1,0.626460909,1,1,2,1,0.685277862,2,1,0,17,abstract
104,1,0.572638537,0.608733246,0.743216347,0.675183045,2,1,0.639164934,1,1,2,1,0.618992845,2,1,0,17,abstract
105,1,0.561174537,0.57773218,0.733230792,0.685051699,2,1,0.705630761,1,1,1,2,0.560513706,2,0,0,17,abstract
106,1,0.532830589,0.568439055,0.749176937,0.694144519,1,2,0.664121562,1,1,2,1,0.644309888,2,1,0,17,abstract
107,1,0.540486842,0.579718765,0.747828004,0.647663856,2,1,0.613894299,1,1,1,2,0.538239397,2,0,0,17,abstract
108,1,0.572437923,0.558241834,0.742025691,0.685294084,1,2,1.046192785,2,2,2,1,0.853107992,2,1,0,17,abstract
109,1,0.5878771,0.550276516,0.738112183,0.682998194,2,1,0.613955172,2,2,2,1,0.764899739,2,1,0,17,abstract
110,0,0.584877407,0.509632834,0.740301805,0.684845071,2,1,0.594306528,2,1,1,2,1.409087581,2,0,0,17,abstract
111,1,0.554027587,0.537470139,0.719990374,0.688790651,2,1,0.706531497,2,2,1,2,0.833316809,2,1,0,17,abstract
112,1,0.529612494,0.540612311,0.743420446,0.70055447,1,2,0.728194065,2,2,2,1,0.739089687,2,1,0,17,abstract
113,1,0.50668216,0.50243312,0.749871181,0.732476703,1,2,0.852066525,2,2,2,1,0.536483127,2,0,0,17,abstract
114,1,0.48270636,0.532305098,0.735611747,0.734373193,1,2,0.676305457,2,2,2,1,0.887126827,1,1,0,17,abstract
115,1,0.460249125,0.537992435,0.733040809,0.741025931,1,2,0.697020278,2,2,1,2,0.907185608,2,1,0,17,abstract
116,1,0.470580359,0.527454355,0.723093529,0.726428931,2,1,0.64947895,2,2,2,1,0.761198253,1,1,0,17,abstract
117,0,0.45742741,0.534919271,0.743787323,0.720832597,1,2,0.579848945,2,1,1,2,1.003179547,1,0,0,17,abstract
118,1,0.431153486,0.564730517,0.749308401,0.713825024,2,1,0.833171257,2,2,2,1,1.179355876,2,0,0,17,abstract
119,0,0.431825771,0.575051548,0.717399709,0.702453551,1,2,0.626027868,2,1,1,2,0.861633192,1,1,0,17,abstract
120,0,0.418811103,0.575424375,0.683842036,0.697037537,2,1,0.630413419,2,1,1,2,0.686725549,1,1,0,17,abstract
121,1,0.432963022,0.601778645,0.667793541,0.702436139,2,1,0.670459864,2,2,1,2,0.702138111,1,1,0,17,abstract
122,0,0.42703498,0.588513593,0.612076253,0.715526298,1,2,0.891132676,2,1,1,2,0.795738424,1,0,0,17,abstract
123,1,0.424721291,0.581362417,0.586874378,0.702990296,1,2,0.66082479,2,2,1,2,0.887106335,2,0,0,17,abstract
124,0,0.41648284,0.592017881,0.585366906,0.714421076,1,2,0.743397791,2,1,2,1,0.878811366,1,0,0,17,abstract
125,1,0.418643811,0.594311711,0.624951289,0.710573666,2,1,0.706135824,2,2,1,2,0.550029728,1,1,0,17,abstract
126,1,0.410957605,0.611534594,0.611485963,0.650027819,2,1,0.684610672,2,2,2,1,0.715263424,1,0,0,17,abstract
127,1,0.394133992,0.604428883,0.677406381,0.652753934,1,2,0.7406772,2,2,1,2,0.621318667,1,1,0,17,abstract
128,1,0.415681427,0.652296743,0.629759121,0.663424012,2,1,0.587008125,2,2,2,1,0.637154626,1,1,0,17,abstract
129,1,0.407773755,0.69700379,0.617675127,0.65700251,1,2,0.633156913,2,2,1,2,0.64239782,1,1,0,17,abstract
130,1,0.399622404,0.687944623,0.615917264,0.616709515,1,2,0.617500257,2,2,2,1,0.678987174,1,0,0,17,abstract
131,0,0.353749309,0.719820613,0.575300863,0.624360899,2,1,0.678291054,2,1,2,1,0.985085871,1,1,0,17,abstract
132,1,0.290000265,0.70779505,0.573818303,0.639722726,2,1,0.709595627,2,2,1,2,0.80037259,1,0,0,17,abstract
133,1,0.312963132,0.678098139,0.574074405,0.642727953,2,1,0.71713933,2,2,2,1,0.671341313,2,1,0,17,abstract
134,1,0.283815499,0.682873613,0.591491973,0.653629071,2,1,0.630221158,2,2,2,1,0.942959507,2,1,0,17,abstract
135,1,0.303145276,0.657870889,0.545153367,0.68676265,1,2,1.183107386,2,2,2,1,0.590076775,1,1,0,17,abstract
136,1,0.320443909,0.617384373,0.526654737,0.704804195,2,1,0.615071373,2,2,2,1,0.871059732,2,1,0,17,abstract
137,1,0.278013575,0.656519835,0.491252925,0.688004972,2,1,0.721467323,2,2,1,2,0.876695284,2,1,0,17,abstract
138,1,0.265735428,0.636784648,0.503400936,0.70157359,1,2,0.611460594,2,2,1,2,0.716992271,2,0,0,17,abstract
139,1,0.268207958,0.621158741,0.537709526,0.685001428,1,2,0.6403625,2,2,2,1,0.874079262,1,1,0,17,abstract
140,0,0.288957687,0.648421712,0.570656859,0.687497952,1,2,0.617333309,2,1,1,2,0.99310631,1,1,0,17,abstract
141,1,0.313182543,0.64047145,0.576571906,0.709871398,1,2,0.851930013,2,2,1,2,0.880936488,1,1,0,17,abstract
142,0,0.295973603,0.668554908,0.58712145,0.684094761,1,2,0.630768712,2,1,2,1,0.727562133,1,0,0,17,abstract
143,0,0.260022806,0.712710192,0.559130982,0.720487942,2,1,0.615513756,2,1,1,2,0.77682839,1,0,0,17,abstract
144,1,0.303489979,0.724045454,0.498180656,0.749402767,2,1,0.768047645,2,2,2,1,0.830121592,1,0,0,17,abstract
145,1,0.293090069,0.747189193,0.491447425,0.713662647,2,1,0.965687047,2,2,1,2,0.77884352,2,1,0,17,abstract
146,1,0.27625374,0.699485015,0.48362918,0.72913882,1,2,0.706555002,2,2,2,1,0.870747834,1,1,0,17,abstract
147,0,0.28157698,0.730068881,0.500314916,0.70443929,2,1,0.607226019,2,1,2,1,0.920102085,2,1,0,17,abstract
148,1,0.25862086,0.746474066,0.474529466,0.689125039,1,2,0.733160921,2,2,2,1,0.953458552,1,0,0,17,abstract
149,1,0.257500571,0.737640159,0.451658423,0.689239444,2,1,1.113684107,1,1,1,2,0.552234709,2,1,0,17,abstract
